Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";"Concluída";
2025;132;"5661";"1289";"0057";"04F4";"Articulação com os Conselhos Nacionais, Estaduais, Municipais e Distrital de Direitos da Mulher para a criação de câmaras técnicas visando a formulação, acompanhamento e avaliação do desenvolvimento das políticas de promoção da igualdade de gênero.";"Realização de reuniões periódicas para articulação e constituição das Câmaras Técnicas.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENAPT";"Implementação das políticas públicas de garantia de direitos das mulheres em todo o país. Criação das Câmaras Técnicas que são instâncias de defesa e promoção da igualdade de gênero.";"Não";"";"";
2025;132;"5661";"1289";"0057";"04F5";"Articular a participação dos Organismos de Políticas para Mulheres ? OPM, nas ações da Política Nacional de Atenção Integral à Saúde da Mulher ? PNAISM";"Seminários anuais para discussão e aprofundamento sobre o Política Nacional de Atenção Integral à Saúde da Mulher-PNAISM, assegurando a participação dos Organismos de Políticas para Mulheres- OPM dos estados, Distrito Federal e municípios.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENAPT";"Mecanismos e metodologias de monitoramento e controle social sobre as políticas públicas de atenção à saúde integral da Mulher. Parcerias de cooperação técnica, fomento, convênios com os entes das esferas federal, estadual e municipal.";"Não";"";"";
2025;132;"5661";"1289";"0057";"04F2";"Constituição de um Modelo de Governança Interfederativa";"Sistema Nacional de Políticas para as mulheres, com definição de papéis, financiamento, níveis de articulação.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENAPT";"Maior articulação institucional entre os Organismos de Políticas para Mulheres - OPM, ampliação das possibilidades de transversalização de gênero nas políticas públicas, criação de um fundo de políticas para as mulheres . Fórum Nacional e 27 fóruns estaduais articulados e com funcionamento regular.";"Não";"";"";
2025;132;"5661";"1289";"0057";"04F6";"Criação do Comitê Interministerial de Gênero";"O Comitê deverá contemplar representações de todos os ministérios, preferencialmente gestoras ou coordenadoras técnicas dos mecanismos de gênero";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENAPT";"Articulação interministerial de gênero, Monitoramento do Plano Nacional de Políticas para as Mulheres - PNPM";"";"";"";
2025;132;"5661";"1289";"0057";"04F3";"Plano Nacional de Políticas para Mulheres";"Publicação dos eixos temáticos e desenho das ações e metas do Plano Nacional de Políticas para as Mulheres";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENAPT";"Desenho de políticas públicas, suas ações, metas, entregas, além da matriz orçamentária pressuposta para a implementação das propostas contidas no documento ?Relatório Final? da Conferência Nacional de Política para Mulheres à realizar-se-á em 2025.";"Sim";"";"";
2025;132;"5661";"1289";"0060";"04F9";"Articulação para ampliação de recursos visando candidaturas femininas nos pleitos eleitorais.";"Dialogar com o Tribunal Superior Eleitoral, partidos e movimentos sociais sobre a necessidade de ampliar os recursos para candidaturas femininas em cargos majoritários e proporcionais";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Aumento dos recursos destinados a todas as candidatas mulheres a cargos majoritários e proporcionais";"Não";"";"";
2025;132;"5661";"1289";"0060";"04FC";"Articular ações relacionadas às políticas de ações afirmativas, visando ampliar o número de mulheres no ensino profissional, tecnológico e superior.";"Atuar para fortalecer institucionalmente a presença de mulheres diversas no ensino profissional, tecnológico e superior.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Seminários temáticos e constituição de acordos de cooperação técnica com Ministérios, Secretarias de Estados e Municípios, e Universidade.";"Não";"";"";
2025;132;"5661";"1289";"0060";"04F7";"Ato normativo para estabelecer o percentual mínimo de 50% de mulheres com representação em toda sua diversidade e pluralidade nos Conselhos Nacionais.";"Atuar para fortalecer institucionalmente a presença de mulheres diversas nos Conselhos Nacionais, garantindo que em todos ao menos 50% dos espaços sejam preenchidos por mulheres.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Alcançar pelo menos a paridade de gênero nos Conselhos Nacionais, considerando a necessidade de ampliar a participação das mulheres contemplando nossa diversidade e pluralidade.";"Não";"";"";
2025;132;"5661";"1289";"0060";"04FB";"Fomentar a produção cultural afirmativa, que valorize as expressões das mulheres e sua contribuição para a diversidade cultural brasileira, por meio de prêmios, editais e cursos de formação.";"Organização de Cursos, oficinas de formação e fóruns de discussão para tratar do tema das Mulheres na Cultura, considerando também a perspectiva da economia criativa.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Elaboração de estratégias e ações definidas para a valorização das expressões artístico-culturais das mulheres. E de sua inserção nos mercados ligados à economia criativa.";"Não";"";"";
2025;132;"5661";"1289";"0060";"04FA";"Instituir Prêmio Inovação para a temática da Igualdade de Gênero nos currículos escolares.";"Instituição de Edital para premiação anual de experiências bem-sucedidas de inserção da temática da igualdade de gênero nos currículos escolares.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENATP";"Visibilidade ao protagonismo de educadoras, educadores e gestoras (es), pesquisadoras, para as boas práticas didático- pedagógicas no campo da educação para a igualdade de gênero.";"Não";"";"";
2025;132;"5661";"1289";"0060";"095E";"Plano de formação em cidadania e direitos humanos, com ênfase em direitos sexuais e reprodutivos.";"Plano de formação com ênfase nos direitos sexuais e reprodutivos";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política - SENATP";"Fortalecimento do protagonismo de mulheres e meninas para que possam acessar e exercer seus direitos, com autonomia e controle sobre suas vidas e corpos.";"Não";"";"";
2025;132;"5661";"1289";"0060";"0959";"Plano de formação sobre direitos sociais e cidadania para jovens e meninas";"Realizar ações que visem o fortalecimento do exercício da cidadania e dos direitos sociais de jovens e meninas.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Jovens e meninas com domínio acerca de seus direitos sociais para exercerem de forma plena sua cidadania.";"Não";"";"";
2025;132;"5661";"1289";"0060";"04FD";"Promover articulação interministerial e interfederativa para promoção de aç?es de acesso e permanência de mulheres jovens e adultas nas áreas científicas e tecnológicas.";"Atuar para fortalecer institucionalmente a presença de mulheres diversas, jovens e adultas nas áreas cientificas e tecnológicas.";"65000";"Secretaria Nacional de Articulação Institucional, Ações Temáticas e Participação Política";"Seminários temáticos e constituição de acordos de cooperação técnica com Ministérios, Secretarias de Estados e Municípios, e Universidade.";"Não";"";"";
2025;132;"5662";"1268";"0026";"0506";" Ato normativo de criação da Política Nacional de Prevenção à Violência contra Mulheres Indígenas.";"Estabelecimento de normas visando adequar os serviços da Rede para o acolhimento humanizado de mulheres indígenas em situação de violência.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Atender de forma humanizada as mulheres indígenas em situação de violência.";"Não";"";"";
2025;132;"5662";"1268";"0026";"05F7";"Ato normativo de criação da Política Nacional de Prevenção a Violência Política de Gênero e Raça.?";"Estabelecimento de normas visando adequar os serviços da Rede para o acolhimento humanizado de mulheres negras em situação de violência.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Mudança cultural e responsabilização para os autores de violência politica de gênero e raça.";"Não";"";"";
2025;132;"5662";"1268";"0026";"04FF";"Ato normativo sobre assédio moral e sexual no âmbito de segurança pública.";"Orientações de procedimentos para enfrentamento ao assédio sexual e moral para os trabalhadores da segurança pública.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Mudança cultural e responsabilização para os autores de assédio e proteção das vítimas.";"Não";"";"";
2025;132;"5662";"1268";"0026";"04FE";"Atualização da Política Nacional de Enfrentamento à Violência contra as Mulheres.";"Atualização das diretrizes da Política Nacional à luz do Relatório Final da Conferência Nacional de Política para Mulheres e do Plano Nacional de Política para Mulheres.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Redução de todas as formas de violência contra as mulheres.";"Não";"";"";
2025;132;"5662";"1268";"0026";"05F4";"Criação de normativo sobre Violência e Assédio no Mundo do Trabalho.";"Criação de documento normativo que regulamente e preveja a responsabilização em relação ao assédio moral e sexual no ambiente de trabalho.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Mudança cultural e responsabilização para os autores de assédio e proteção das vítimas.";"Não";"";"";
2025;132;"5662";"1268";"0026";"0500";" Plano de Ação do Pacto Nacional de Prevenção aos Feminicídios?.";"Acordo federativo entre o Governo Federal, os Governos dos Estados e dos Municípios brasileiros para o planejamento de ações de enfrentamento a violência contra às mulheres por meio da implementação de políticas públicas integradas em todo território?nacional.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Diminuir a taxa de feminicídio no Brasil.";"Sim";"";"";
2025;132;"5662";"1268";"0026";"08C5";"Produção de diretrizes, normas técnicas e protocolos de atendimento, de serviços e de integração de redes com perspectiva interseccional";"Criação de documento normativo que regulamente o funcionamento dos serviços e da integração de redes.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Diminuir a taxa de feminicídio no Brasil.";"Não";"";"";
2025;132;"5662";"1268";"0027";"050E";"Acordos de Cooperação Técnica com estados e municípios para implementação do Programa Mulher Viver sem Violência.";"Apoio aos Organismos de Políticas para Mulheres - OPMs para o desenvolvimento de ações e estratégias para prevenção e enfrentamento à violência contra as mulheres.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Coordenar um Pacto de Enfrentamento à Violência com os estados da federação.";"Não";"";"";
2025;132;"5662";"1268";"0027";"050D";"Acordos de Cooperação Técnica com órgãos do Sistema de Justiça e Segurança para encaminhamento das denúncias do Ligue 180.";"Estabelecimento de pontos focais para recebimento e encaminhamento de denúncias do Ligue 180.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Atender as denúncias do Ligue 180 da forma mais eficiente e qualificada.";"Não";"";"";
2025;132;"5662";"1268";"0027";"050C";"Institucionalização de sistema informatizado para integração das informações da Segurança Pública, da Justiça, da Saúde e de serviços especializados de atendimento à mulheres em situação de violência.";"Sistema Integrado de Dados e Informações de Atendimento de Mulheres em Situação de Violência.";"65000";"ASecretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Ter um sistema que gere informações e dados para qualificar os atendimentos às mulheres e geração de estatísticas que subsidiem a tomada de decisões na gestão pública.";"Não";"";"";
2025;132;"5662";"1268";"0027";"050F";"Reinstalação do Fórum Nacional Permanente de Enfrentamento à Violência contra as Mulheres do Campo, da Floresta e das Águas.";"Articulação com entidades, movimentos e órgãos governamentais para Reinstalação do Fórum Nacional Permanente de Enfrentamento à Violência contra as Mulheres do Campo, da Floresta e das Águas.";"65000";"Secretaria Nacional de Enfrentamento à Violência Contra as Mulheres - SENEV";"Aprimorar o enfrentamento à violência contra as Mulheres do Campo , das Floresta e das Águas.";"Não";"";"";
2025;132;"5663";"1291";"0063";"04DD";"Plano Nacional de Igualdade Salarial.";"Resultado do Grupo de Trabalho Interministerial responsável pela elaboração do Plano Nacional de Igualdade Salarial sob coordenação do Ministério das Mulheres e do Ministério do Trabalho.";"65000";"Secretaria Nacional de Autonomia Econômica e de Políticas de Cuidado - SENAEC";"Implementação do Plano Nacional da Igualdade Salarial.";"Sim";"";"";
2025;132;"5663";"1291";"0063";"04DF";"Regulamentação da Lei da Igualdade Salarial. ";"Resultado do Grupo de trabalho interministerial responsável pela elaboração do Plano Nacional de Igualdade Salarial sob coordenação do Ministério das Mulheres e do Ministério do Trabalho.";"65000";"Secretaria Nacional de Autonomia Econômica e de Políticas de Cuidado - SENAEC";"Regulamentação elaborada e publicada.";"Não";"";"";
2025;132;"5663";"1291";"0063";"04E0";"Regulamentação da Lei nº 14.542 de 2023, que altera a Lei nº 13.667, de 17 de maio de 2018, para dispor sobre a prioridade no atendimento às mulheres em situação de violência doméstica e familiar pelo Sistema Nacional de Emprego (Sine).";"Atuação conjunta entre Secretaria Nacional de Autonomia Econômica e Secretaria Nacional de Enfrentamento à Violência juntamente com o Ministério do Trabalho e outros órgãos do governo federal.";"65000";"Secretaria Nacional de Autonomia Econômica e de Políticas de Cuidado - SENAEC";"Implementação da Lei nº 14.542 de 2023.";"Não";"";"";
2025;132;"5838";"1340";"0518";"0826";"Apoiar a estruturação de redes de apoio a mulheres indígenas vítimas de violência";"Apoiar a estruturação de redes de apoio a mulheres indígenas vítimas de violência";"84000";"MPI/SEART e Funai/CGPC";"Redução dos índices de violência contra mulheres indígenas.";"Não";"";"";
2025;132;"5838";"1340";"0518";"0824";"Apoiar a estruturação e implementação do Programa Guardiãs";"Apoiar a estruturação e implementação do Programa Guardiãs, em parceria com o Ministério das Mulheres e organizações representativas de mulheres indígenas.";"84000";"MPI/SEART";"Maior capacidade de prevenção e enfrentamento das diversas formas de violência contra mulheres e meninas indígenas. Maior protagonismo das mulheres indígenas nos espaços de decisão. Maior conhecimento e respeito às especificidades socioculturais e linguísticas das mulheres indígenas.";"Sim";"";"";
2025;132;"5838";"1340";"0518";"082C";"Articular a prestação de serviços de emergência em situação de calamidade pública que afetem povos indígenas";"Articular com instituições parceiras a prestação de serviços de emergência em casos de eventos extremos, epidemias, contaminações e outros tipos de calamidade pública que afetem povos indígenas.";"84000";"Funai/ DPDS/CGPDS";"Reduzir os danos físicos, materiais e ambientais provocados por eventos extremos, epidemias, contaminações e outros tipos de calamidade pública.";"Sim";"";"";
2025;132;"5838";"1340";"0518";"082B";"Articular a regulamentação de direitos dos povos indígenas migrantes, refugiados e transfronteiriços";"Articular a edição de ato legal/normativo que dê clareza acerca dos direitos dos povos indígenas migrantes, refugiados e transfronteiriços, que passam por enormes dificuldades culturais, de comunicação e de acesso a serviços e políticas públicas.";"84000";"MPI/SEART e Funai/DPDS";"Redução da vulnerabilidade dos povos indígenas migrantes, refugiados e transfronteiriços.";"Não";"";"";
2025;132;"5838";"1340";"0518";"0823";"Criar sistema de proteção de mulheres indígenas vítimas de violência";"Criar sistema de proteção de mulheres indígenas vítimas de violência, considerando suas especificidades socioculturais e linguísticas, em parceria com o Ministério das Mulheres.";"84000";"MPI/SEART e Funai/CGPC";"Redução dos índices de violência contra mulheres indígenas.";"Não";"";"";
2025;132;"5838";"1340";"0518";"0825";"Propor adequações na Central de Atendimento à Mulher - Ligue 180 ";"Propor adequações na Central de Atendimento à Mulher - Ligue 180, qualificando o atendimento para que leve em consideração especificidades socioculturais e linguísticas das mulheres indígenas.";"84000";"MPI/SEART e Funai/CGPC";"Aprimoramento e maior efetividade do serviço quando prestado para mulheres indígenas.";"Não";"";"";
2025;132;"5838";"1340";"0518";"082F";"Propor e articular a criação de redes intersetoriais de saúde indígena";"Propor e articular a criação de redes intersetoriais de saúde indígena";"84000";"MPI/SEART e Funai/DPDS";"Reduzir os riscos à saúde dos povos indígenas. Agilizar a prestação de serviços de atenção à saúde para povos indígenas. Ampliar a cobertura e a capilaridade dos serviços de saúde prestados a povos indígenas.";"Não";"";"";
2025;135;"2310";"1253";"0135";"0777";"Alterar o art. 41 da CLT uniformizando o registro pela modalidade eletrônica, visando a desburocratização para o empregador.";"O eSocial é de utilização compulsória por todos os empregadores para o cumprimento de diversas obrigações trabalhistas. CAGED, RAIS, anotação da CTPS digital e o registro de empregados, quando eletrônico, têm o eSocial como ferramenta de cumprimento. Tal medida permitiu acentuada deburocratização na admissão do empregado, dado que uma única comunicação ao sistema é capaz de satisfazer as diversas obrigações. Contudo o registro do empregado permanece podendo ser feito por meio de anotação em livro ou ficha, criando escrituração paralela ao eSocial. Determinar que o registro de empregados seja realizado unicamente pela forma eletrônica, assim como já são as demais obrigações (CAGED, CTPS, RAIS) incentivará a formalização dos empregados e evitará que o empregador tenha que cumprir diversas obrigações com a mesma finalidade. Ademais, a centralização das informações permite a concentração de informações estatísticas do mercado formal de trabalho em uma única base de dados.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Desburocratização na admissão do empregado, tornando o eSocial a única forma de registro prevista no art. 41, caput, da CLT. Facilitação para empregador no processo de admissão.";"Não";"";"";
2025;135;"2310";"1253";"0135";"0877";"Compatibilizar normas e procedimentos da auditoria-fiscal do trabalho com o domicílio eletrônico trabalhista e as novas formas de organização, direção e controle do trabalho por meios digitais ou telemáticos.";"Com a instituição do domicílio eletrônico trabalhista previsto no art. 628-A da CLT e o impacto da transformação digital no emprego, na competitividade das empresas e no cumprimento da legislação trabalhista, torna-se necessária a compatibilização dos procedimentos da auditoria-fiscal do trabalho para assegurar a efetividade das ações fiscais.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Redução da informalidade e garantia da dignidade do trabalhador, redução de custos operacionais e aumento da eficiência da administração pública mediante aprimoramento do uso de meios digitais e telemáticos.";"Não";"";"";
2025;135;"2310";"1253";"0135";"0778";"Implantar comunicação regular ao Ministério da Previdência das empresas infratoras do registro para efeitos do art. 279, inciso I, II e III do Decreto n° 3.048/1999 (regulamento da previdência).";"O art. 279 do Decreto nº 3.048/99 prevê que as empresas transgressoras do Regulamento da Previdência Social sejam penalizadas com suspensão de crédito por instituições financeiras oficiais, revisão de incentivos fiscais e tratamento tributário especial e inabilitação em procedimentos licitatórios. Considerando que a manutenção de empregados na informalidade ocasiona a omissão de seus dados da folha de pagamento e a falta de tais informações ao INSS e à Receita Federal, em afronta ao art. 225 do referido Decreto, a comunicação das empresas penalizadas por manter empregados sem registro possibilita ao Ministério da Previdência as providências legais.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Redução na informalidade do trabalhador empregado, vedação ou supressão de condição benéfica às expensas do erário em favor de empresas transgressoras de direitos trabalhistas.";"Não";"";"";
2025;135;"2310";"1253";"0135";"097A";"Implementar o Procedimento Administrativo de Anotação da Carteira de Trabalho Digital, com base no artigo 29 da CLT";"Considerando o disposto na CLT e na Portaria nº 671/2021 e ainda, tendo em vista a importância da formalização do vínculo dos trabalhadores encontrados no curso da ação fiscal sem a devida anotação na CTPS, torna-se necessária a formalização do procedimento de anotação de ofício pela Administração Pública, da CTPS do trabalhador encontrado em situação irregular. Importante informar que a anotação ocorrerá somente após decisão definitiva de subsistência do auto de infração lavrado, e apenas se o empregador não houver realizado a anotação após notificado para esta finalidade.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Formalização do vínculo dos trabalhadores encontrados, no curso da ação fiscal, sem a devida anotação na CTPS, após esgotadas as tentativas de fazer com que o empregador proceda o devido registro.";"Não";"";"";
2025;135;"2310";"1253";"0138";"0783";"Criar grupos especiais nacionais de combate à discriminação, assédio e violência no trabalho.";"A Coordenação Nacional de Combate à Discriminação e Promoção de Igualdade de Oportunidades no Trabalho foi instituída no âmbito da Secretaria de Inspeção do Trabalho em 2021. Não obstante, não há, no Brasil, Auditor Fiscal do Trabalho trabalhando com exclusividade na atividade. Assim, faz-se necessária a criação de Grupos Nacionais de Fiscalização que tenham por objetivo a inspeção de discriminações estruturais e assédios organizacionais em empresas de grande porte com alto número de trabalhadores. Isso possibilita a ampliação da presença fiscal, a partir do aumento do número de empresas inspecionadas e da eficiência nas fiscalizações desenvolvidas.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Aumento da presença, efetividade e eficácia da Inspeção do Trabalho nas diversas regiões do país, por meio da atuação de equipes especializadas no combate à discriminação, assédio e violência no trabalho. Alcance de maior número de grupos vulnerabilizados e ampliação de estabelecimentos fiscalizados.";"Não";"";"";
2025;135;"2310";"1253";"0138";"0785";"Implementar coordenações regionais de combate à discriminação, assédio e violência no trabalho em Superintendências Regionais do Trabalho.";"Implementação da atividade de combate à discriminação e promoção da igualdade de oportunidades no trabalho nas diversas unidades da federação, com os objetivos de ampliar a presença fiscal e assegurar a existência da política pública nacional de combate à discriminação, assédio e violência em todas as regiões do país. A medida tem, ainda, a finalidade de garantir a existência de um ponto focal em cada regional, a fim de garantir a eficiência e efetividade no fluxo de informações entre Superintendência Regional do Trabalho e Secretaria de Inspeção do Trabalho no que tange à troca de conhecimento e metodologias de ação.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Descentralização das ações fiscais, implicando o aumento da presença da Inspeção do Trabalho nas diversas regiões do país. Estabelecimento de trabalho em rede entre o órgão central e as regionais, observando-se as peculiaridades locais.";"Não";"";"";
2025;135;"2310";"1253";"0138";"0787";"Ratificar a Convenção nº 190 da OIT e aprimorar os instrumentos jurídicos e normativos para a proteção integral dos trabalhadores no que se refere ao assédio e violência no trabalho.";"Em 2015, foi estabelecida a Agenda 2030 para o Desenvolvimento Sustentável - ODS, um compromisso firmado por 193 países, dentre eles o Brasil (Resolução nº 70/2015, da Assembleia Geral das Nações Unidas), para a construção de um mundo mais justo, igualitário e sustentável. Dentre os objetivos, ressaltam-se igualdade de gênero, trabalho decente e crescimento econômico e redução das desigualdades, que são elementos transversais nas políticas públicas. O combate e prevenção da violência e assédio impactam tanto as políticas públicas nacionais, quanto os objetivos e metas dos ODS, notadamente os supramencionados. Destaca-se a relação entre assédio e discriminação, sendo o assédio um meio pelo qual pode ser perpetrada toda sorte de ofensas em razão de características como raça, gênero, orientação sexual e atuação sindical, criando um ambiente de trabalho intimidador, hostil, degradante, humilhante ou ofensivo.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Espera-se que a adoção das medidas aqui descritas proporcione aos trabalhadores brasileiros uma maior proteção contra assédio, violência e riscos psicossociais relacionados ao trabalho, dando instrumentos para uma atuação mais adequada do poder executivo, em especial da Inspeção do Trabalho.";"Não";"";"";
2025;135;"2310";"1253";"0141";"0790";"Ratificar a Convenção nº 187 da OIT e aprimorar os instrumentos jurídicos e normativos para a proteção integral dos trabalhadores no que se refere ao marco promocional para a Segurança e Saúde no Trabalho.";"A ratificação da Convenção nº 187 da Organização Internacional do Trabalho - OIT, sobre o marco promocional para a segurança e saúde no trabalho, e a criação ou revisão de normativos (como decretos, portarias e normas regulamentadoras) são medidas importantes para o aprimoramento dos instrumentos atualmente existentes para enfrentamento dos riscos ocupacionais.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Espera-se que a adoção das medidas aqui descritas proporcione aos trabalhadores brasileiros uma maior proteção contra riscos ocupacionais, dando instrumentos para uma atuação mais adequada do poder executivo, em especial da Inspeção do Trabalho.";"Não";"";"";
2025;138;"2801";"1333";"0390";"06E9";"Adesão ao tratado de Budapeste";"Adesão ao tratado de Budapeste para o depósito internacional de microorganismos para fins de exame de patente.";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"A adesão ao Tratado permitirá que o Brasil indique instituições brasileiras para credenciamento na OMPI para receber depósitos de materiais biológicos (patrimônio genético) como parte da suficiência descritiva nos depósitos de patentes no INPI.";"Não";"Não";"";
2025;138;"2801";"1333";"0390";"06D1";"Aprovação da lei que institui o Sistema Brasileiro de Comércio de Emissões (SBCE) e regulamentação* (DCARB)";"Medida institucional e normativa que cria o mercado regulado de carbono no Brasil";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"A implementação de um mercado de carbono regulado auxiliará no cumprimento dos compromissos climáticos brasileiros, permitirá maior eficiência e produtividade para as empresas brasileiras e melhor preparação para exportar para mercados que vêm criando regras de ajuste na fronteira";"Sim";"Sim";"Sim";
2025;138;"2801";"1333";"0390";"06D2";"Aprovação do Projeto de Lei do Senado n° 576, de 2021, que disciplina a outorga de autorizações para aproveitamento de potencial energético offshore.";"Medida institucional e normativa que disciplina a exploração e desenvolvimento da geração de energia a partir de fontes de instalação offshore, assim consideradas as localizadas em área do Mar Territorial, da Plataforma Continental, da Zona Econômica Exclusiva (ZEE) ou de outros corpos de água sob domínio da União";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"O estabelecimento de um marco regulatório claro permitirá maior segurança jurídica e previsibilidade para investimentos em usinas eólicas offshore, o que auxiliará na implementação de um parque industrial mais robusto para a fabricação de componentes e peças especializados no próprio país.";"Sim";"Sim";"Sim";
2025;138;"2801";"1333";"0390";"06D6";"Aprovação do Projeto de Lei n° 725, de 2022";"Medida institucional e normativa que disciplina a inserção do hidrogênio como fonte de energia no Brasil, e estabelece parâmetros de incentivo ao uso do hidrogênio sustentável.";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"A aprovação de um marco regulatório que aumente a demanda pelo hidrogênio verde permitirá maiores investimentos em um vetor energético que permitirá maiores exportações brasileiras e melhores insumos energéticos para a indústria nacional, que também aumentará seu parque produtivo dedicado às energias renováveis.";"Sim";"Sim";"Sim";
2025;138;"2801";"1333";"0390";"06EB";"Lançamento da Política Nacional de Economia Circular";"Política nacional de economia circular (com recorte de gênero, raça)";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"Uma política nacional de economia circular resultará na transição de uma economia linear, baseada na extração de recursos naturais, produção, uso e descarte, para uma economia circular, onde os materiais são reutilizados, reciclados e reintegrados no sistema produtivo. A transição para uma economia circular requer o desenvolvimento de novas tecnologias, processos e modelos de negócio. Isso impulsiona a inovação e cria oportunidades de emprego em setores relacionados à economia circular, como reciclagem, reparo, remanufatura e design sustentável. Nos próximos quatro anos deverão ser aprovados estatutos regulatórios infralegais e políticas públicas para a promoção da economia circular.";"Não";"Sim";"Não";
2025;138;"2801";"1333";"0390";"06ED";"Lançamento da Taxonomia Verde Lançamento da Reforma Tributária Verde";"Taxonomia verde, Reforma tributária";"28000";"Ministério da Fazenda";"A taxonomia verde é um sistema classificatório que tem como objetivo identificar e categorizar atividades econômicas sustentáveis com base em critérios ambientais. O resultado da implementação da taxonomia ajuda a orientar os investimentos para projetos e atividades que contribuam para a mitigação das mudanças climáticas, a adaptação aos impactos ambientais e a transição para uma economia de baixo carbono. Isso resulta em um direcionamento mais eficiente dos recursos financeiros para setores e projetos que promovam a sustentabilidade ambiental. A implementação de uma reforma tributária verde tem como objetivo promover a sustentabilidade ambiental por meio de incentivos fiscais e mecanismos de tributação que estimulem práticas econômicas mais sustentáveis.";"Não";"";"";
2025;138;"2801";"1333";"0390";"06EE";"Lançamento de plataforma de painel de investimentos em Economia Verde";"Lançamento do painel de investimentos em economia verde";"28000";"Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"O painel será um repositório de informações sobre linhas de incentivo para investidores em negócios de economia verde, bioeconomia e economia circular.";"Não";"";"";
2025;138;"2801";"1333";"0390";"06D9";"Lançamento e implementação do Plano de Neutralidade de Carbono para a Indústria.";"O Plano de Neutralidade de Carbono para a Indústria apresentará as curvas de emissões de gases de efeito estufa para auxiliar a proposição de metas para o setor industrial na definição da estratégia de implementação da NDC, identificará para a indústria de base as necessidades subsetoriais (aço, cimento, químico etc.) por exemplo: adoção de novas tecnologias e investimentos necessários, estimará o custo para a Descarbonização, e apresentará alternativas para financiamento.";"28000";"'Secretaria de Economia Verde, Descarbonização e Bioindústria - SEV";"A implementação do plano de neutralidade climática permitirá que a indústria nacional se torne ainda mais sustentável e auxiliará no cumprimento das metas climáticas brasileiras.";"Não";"";"";
