"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.4.3-AI";"Apoiar projetos de pesquisa científica e inovação tecnológica para otimização de processos com agregação de valor a produtos e serviços das cadeias da biodiversidade.";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.2.1-AI";"Apoiar projetos de implantação de empresas de base tecnológica - startups, ecossitemas de inovação, polos de produção científica e parques tecnológicos para o desenvolvimento da inovação aplicada ao desenvolvimento";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.5.1-AI";"Apoiar projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.5.1-AI";"Apoiar projetos para a implantação de ecossitemas de inovação (parques tecnológicos, cidades inteligentes, distritos e áreas de inovação, polos tecnológicos, centros de inovação etc.)";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.4.2-AI";"Apoiar ações e projetos de fixação de pesquisadores em instituições de ciência e tecnologia e em empresas";
2024;"2324";"1311";"0212";"2078";"Ampliação da alocação de recursos aos mecanismos de geração de empreendimentos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.6.1-AI";"Promover o fortalecimento dos recursos, e ativos tecnológicos (bases de conhecimento analítico e sintético) e da base empresarial regional, buscando identificar segmentos ou setores da economia com perfil de potencialização de dinamismos";
2024;"5804";"1304";"0526";"2079";"Ferramenta de recebimento e encaminhamento de denúncias de racismo por meio de software que se comunica e interaja com usuários humanos por meio de mensagens automatizadas (ChatBot).";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0526";"2080";"Ferramenta por meio do FalaBr para recebimento e encaminhamento de denúncias de racismo ocorridas em instituições públicas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0526";"2081";"Serviço de recebimento e encaminhamento de denúncias de racismo por meio de telefone - Disque 138.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0527";"2082";"Formação antirracista para agentes do ecossistema dos esportes";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0527";"2083";"Painel Digital de Monitoramento dos Casos de Racismo no Esporte";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"2321";"1270";"0054";"2084";"Apoio à implementação de iniciativas para revitalização de bacias hidrográficas pelo MIDR";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.8.4-AI";"Apoiar a elaboração de estudos e projetos em apoio a execução de programas de revitalização de bacias hidrográficas";
2024;"2321";"1270";"0054";"2084";"Apoio à implementação de iniciativas para revitalização de bacias hidrográficas pelo MIDR";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.2.2-AI";"Revitalização de bacias hidrográficas";
2024;"5804";"1304";"0528";"2086";"Edital de fomento destinado às organizações sociais que atuam em territórios impactados pelo racismo ambiental.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0529";"2087";"Formação sobre regularização fundiária destinada a lideranças comunitárias negras.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0530";"2088";"Campanhas institucionais protagonizadas por pessoas negras.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"2321";"1270";"0054";"2089";"Implementação de ações para revitalização de bacias hidrográficas pelo Dnocs";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.2.2-AI";"Revitalização de bacias hidrográficas";
2024;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2097";"Campanhas educativas e pedagógicas sobre o sistema de vida e cosmovisões indígenas de cada povo indígena em relação às contribuições para a qualidade de vida no planeta veiculadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2097";"Campanhas educativas e pedagógicas sobre o sistema de vida e cosmovisões indígenas de cada povo indígena em relação às contribuições para a qualidade de vida no planeta veiculadas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2097";"Campanhas educativas e pedagógicas sobre o sistema de vida e cosmovisões indígenas de cada povo indígena em relação às contribuições para a qualidade de vida no planeta veiculadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida realizados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida realizados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida realizados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2024;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.4.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2024;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.10.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2024;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2024;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.1.4.1-AI";"Promover a sociobioeconomia indígena ";
2024;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.4-AI";"Promover a sociobioeconomia indígena ";
2024;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.2-AI";"Promover a sociobioeconomia indígena ";
2024;"5112";"1302";"0166";"2110";"Ampliação do número de Polos de Inovação e produção de tecnologias sociais nas instituições da Rede Federal de Educação Profissional Científica e Tecnológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.1.1-AI";"Promover parcerias com empresas e organizações, visando o fortalecimento de ecossistemas de inovação, projetos de empreendedorismo e inovação tecnológica e social alinhado às especificidades regionais";
2024;"5112";"1302";"0166";"2110";"Ampliação do número de Polos de Inovação e produção de tecnologias sociais nas instituições da Rede Federal de Educação Profissional Científica e Tecnológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.2.1-AI";"Promover a ampliação e consolidar a infraestrutura da rede federal educação profissional, científico e tecnológica nos municiípios polo das regiões intermediárias";
2024;"5116";"1250";"0445";"2111";"Ampliação do total de armas de fogo apreendidas.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2024;"5116";"1250";"0445";"2111";"Ampliação do total de armas de fogo apreendidas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.1-AI";"Promover ações para a prevenção da criminalidade, combate ao crime organizado e tráfico de drogas e de armas";
2024;"5804";"1304";"0530";"2112";"Imersão sobre ?letramento racial? destinado aos trabalhadores das agências que atendem tanto à Secretaria de Comunicação Social da Secretaria-Geral da Presidência da República (SECOM) quanto aos órgãos do Sistema de Comunicação Social do Poder Executivo (SICOM)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0532";"2113";"Realização de oficinas nos territórios sobre a Política Nacional de Saúde Integral da População Negra, em articulação com os estados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0533";"2115";"Projetos realizados em comunidades relacionadas a bens culturais afrodiaspóricos e a projetos de memória e reparação em equipamentos culturais relacionados ao patrimônio cultural afrodiaspórico.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.3-AI";"Promover o acesso a direitos para quilombolas, comunidades tradicionais de matriz africana, povos de terreiro e povos ciganos, por meio de políticas públicas intersetoriais que reconhecimento e valorizem seus modos de vida, saberes e cultura";
2024;"2321";"1270";"0056";"2119";"Implantação de sistemas simplificados de abastecimento de água e outras tecnologias comunitárias para consumo e/ou produção";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.8.5-AI";"Apoiar projetos simplificados de abastecimento de água e outras tecnologias comunitárias para consumo e/ou produção";
2024;"2321";"1270";"0056";"2119";"Implantação de sistemas simplificados de abastecimento de água e outras tecnologias comunitárias para consumo e/ou produção";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.5-AI";"Implantação de sistemas simplificados de abastecimento de água, cisternas, dessalinizadores e perfuração de poços (pex: Água Para Todos e Programa Água Doce)";
2024;"2321";"1270";"0056";"2121";"Implantação da Barragem de Morrinhos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2123";"Implantação da Barragem Rio da Caixa";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2126";"Implantação da Adutora do Brejo";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2127";"Implantação da Adutora Bacia Leiteira";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2129";"Implantação da Adutora Transparaíba ? Ramal Curimataú / 2ª Etapa";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2130";"Implantação da Barragem Baraúnas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2131";"Implantação da 3ª Adutora do Sistema Integrado Campina Grande";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2134";"Implantação da Adutora de Jaicós";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2135";"Implantação da Adutora Sertões de Quixadá - Quixeramobim";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2136";"Implantação da Barragem Nova Algodões";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2137";"Implantação da Barragem Rio Jucu - 23 milhões de m³";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2138";"Implantação da Barragem Fronteiras";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2139";"Implantação da Adutora do Pajeú - 2ª Fase / 2ª Etapa";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2321";"1270";"0056";"2140";"Implantação da Barragem Poço de Varas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.1.2-AI";"Apoiar os entes federativos Amazônicos na promoção dos destinos Amazonicos nacionalmente e internacionalmente";
2024;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.1.2-AI";"Promoção de roteiros turísticos culturais da região";
2024;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.4.1-AI";"Realizar ações promocionais da gastronomia regional";
2024;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.5.2.1-AI";"Fortalecer a divulgação nacional e internacional dos roteiros turísticos culturais e da economia criativa";
2024;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.1.2-AI";"Apoiar os entes federativos Amazônicos na promoção dos destinos Amazonicos nacionalmente e internacionalmente";
2024;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.1.2-AI";"Promoção de roteiros turísticos culturais da região";
2024;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.4.1-AI";"Realizar ações promocionais da gastronomia regional";
2024;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.5.2.1-AI";"Fortalecer a divulgação nacional e internacional dos roteiros turísticos culturais e da economia criativa";
2024;"5126";"1337";"0447";"2152";"Campanhas sobre abusos, racismo e outras formas de preconceito realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.5.1-AI";"Fomentar práticas de prevenção às diversas formas de preconceito e violências";
2024;"1189";"1319";"0539";"2156";"Famílias da agricultura familiar, povos e comunidades tradicionais, jovens, mulheres atendidas com iniciativas de inclusão socioprodutiva sustentáveis de base agroecológica, agrícolas e não agrícolas.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.4.2-AI";"Promover a adoção de práticas sustentáveis na produção agropecuária e de recuperação dos solos em áreas rurais";
2024;"1189";"1319";"0539";"2156";"Famílias da agricultura familiar, povos e comunidades tradicionais, jovens, mulheres atendidas com iniciativas de inclusão socioprodutiva sustentáveis de base agroecológica, agrícolas e não agrícolas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.15-AI";"Promover a gestão ambiental em territórios rurais com iniciativas de base agroecológica, da sociobiodiversidade e da agroindústria, com conservação ambiental e recuperação de áreas degradadas";
2024;"1189";"1319";"0539";"2158";"Famílias da agricultura familiar, povos e comunidades tradicionais, jovens, mulheres atendidas com assessoria técnica e extensão rural, com foco em atividades de base agroecológica, elaboração e fortalecimento de instrumentos de gestão ambiental rural.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.4.2-AI";"Promover a adoção de práticas sustentáveis na produção agropecuária e de recuperação dos solos em áreas rurais";
2024;"1189";"1319";"0539";"2158";"Famílias da agricultura familiar, povos e comunidades tradicionais, jovens, mulheres atendidas com assessoria técnica e extensão rural, com foco em atividades de base agroecológica, elaboração e fortalecimento de instrumentos de gestão ambiental rural.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.15-AI";"Promover a gestão ambiental em territórios rurais com iniciativas de base agroecológica, da sociobiodiversidade e da agroindústria, com conservação ambiental e recuperação de áreas degradadas";
2024;"2305";"1251";"0105";"2161";"Atender a 35.784 km de rodovias federais pavimentadas com 4G.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.4.1-AI";"Expandir a cobertura de internet banda larga na região ";
2024;"2305";"1251";"0105";"2161";"Atender a 35.784 km de rodovias federais pavimentadas com 4G.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.4.2-AI";"Incentivar a instalação/ampliação de antenas de telefonia móvel em áreas remotas";
2024;"2305";"1251";"0105";"2161";"Atender a 35.784 km de rodovias federais pavimentadas com 4G.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.1.3-AI";"Ampliar a conectividade em pontos turísticos ";
2024;"2305";"1251";"0105";"2161";"Atender a 35.784 km de rodovias federais pavimentadas com 4G.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.2.1-AI";"Expandir a conectividade em zonas rurais sem acesso a internet banda larga";
2024;"2305";"1251";"0105";"2161";"Atender a 35.784 km de rodovias federais pavimentadas com 4G.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.2.2-AI";"Ampliar conectividade em comunidades quilombolas e indígenas";
2024;"2305";"1251";"0105";"2162";"Atender a 7.430 localidades com 4G ou tecnologia superior";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.4.1-AI";"Expandir a cobertura de internet banda larga na região ";
2024;"2305";"1251";"0105";"2162";"Atender a 7.430 localidades com 4G ou tecnologia superior";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.4.2-AI";"Incentivar a instalação/ampliação de antenas de telefonia móvel em áreas remotas";
2024;"2305";"1251";"0105";"2162";"Atender a 7.430 localidades com 4G ou tecnologia superior";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.1.3-AI";"Ampliar a conectividade em pontos turísticos ";
2024;"2305";"1251";"0105";"2162";"Atender a 7.430 localidades com 4G ou tecnologia superior";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.2.1-AI";"Expandir a conectividade em zonas rurais sem acesso a internet banda larga";
2024;"2305";"1251";"0105";"2162";"Atender a 7.430 localidades com 4G ou tecnologia superior";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.2.2-AI";"Ampliar conectividade em comunidades quilombolas e indígenas";
2024;"2321";"1270";"0056";"2164";"implantação da Barragem Oiticica";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.3-AI";"Construção de barragens";
2024;"2321";"1270";"0056";"2164";"implantação da Barragem Oiticica";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.4-AI";"Segurança de barragens";
2024;"2305";"1251";"0105";"2172";"Nordeste Conectado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.1.1-AI";"Expandir as redes de fibra óptica do NE";
2024;"3105";"1297";"0111";"2473";"Recife/PE:? NOVO ARRENDAMENTO REC04";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.3.1.1-AI";"Reformas e ampliação de portos estratégicos para exportação";
2024;"2305";"1251";"0105";"2188";"Atender a 1.700 localidades não sede com 5G.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.2.3-AI";"Apoiar a implantação de infraestrutura de conectividade móvel de 5ª geração";
2024;"2305";"1251";"0105";"2188";"Atender a 1.700 localidades não sede com 5G.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.1.3-AI";"Ampliar a conectividade em pontos turísticos ";
2024;"2305";"1251";"0105";"2188";"Atender a 1.700 localidades não sede com 5G.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.2.1-AI";"Expandir a conectividade em zonas rurais sem acesso a internet banda larga";
2024;"5803";"1298";"0219";"2190";"Apoio a projetos de Economia Popular e Solidária para jovens negros";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
