Exercício;"Código Agenda";"Programa";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";
2024;103;"2310";"0792";"Aumentar o valor das multas trabalhistas (art. 634, §2º da CLT) e mudar o índice de atualização.";"As multas trabalhistas existem para coibir irregularidades e com isso promover a dignidade dos trabalhadores por meio da garantia de direitos e evitar a concorrência desleal entre empregadores. Os valores atuais são insuficientes para cumprir essa função, o que torna necessária a sua majoração. Por outro lado, nunca houve uma revisão geral dos valores que considere aspectos como gravidade da infração, número de trabalhadores afetados e capacidade das micro e pequenas empresas, de forma a torná-los adequados para inibir desconformidades trabalhistas. Além disso, soma-se o fato de que a Reforma Trabalhista (Lei nº 13.467/2017) praticamente congelou os valores ao estabelecer reajustes anuais pela Taxa Referencial- TR, claramente ineficaz para manter o poder dissuasivo das multas.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Espera-se o aumento dos valores das multas trabalhistas de forma a torná-los adequados para inibir desconformidades trabalhistas e adoção de índice de correção capaz de manter o seu poder dissuasivo.";"Não";"";
2024;103;"2310";"08C1";"Celebrar protocolo de intenções para promoção do trabalho decente e adoção de boas práticas trabalhistas";"A medida envolve a assinatura de um documento entre o Ministério do Trabalho e Emprego e representantes de categorias econômicas, de empregadores e de trabalhadores em setores econômicos específicos e suas cadeias produtivas, pelo qual os signatários comprometem-se a aplicar, plenamente, as normas de proteção do trabalhador, gerenciar riscos e disseminar orientações e informações que promovam um ambiente de trabalho saudável";"40000";"Secretaria-Executiva (SE/MTE)";"Redução de acidentes de trabalho, da exploração do trabalho infantil e de trabalho análogo ao de escravo, bem como de todas as formas de desigualdade e discriminação. Assim, espera-se que a medida promova um ambiente de trabalho mais seguro e saudável em toda a cadeia produtiva envolvida na pactuação";"Não";"";
2024;103;"2310";"0791";"Criar Plano de Capacitação dos auditores-fiscais do trabalho.";"A convenção nº 81 da OIT e o Regulamento da Inspeção do Trabalho preconizam a formação e o aperfeiçoamento regular dos auditores-fiscais do trabalho para o exercício de suas funções. A variedade significativa de problemas relacionados à proteção do trabalhador associada ao dinamismo do mundo do trabalho exige permanente aprimoramento das capacidades de ação dos auditores. Para atender as necessidades de capacitação, a Escola Nacional de Inspeção do Trabalho - ENIT tem se esforçado para disponibilizar uma grande quantidade de cursos em seu catálogo, o que tem contribuído para o alcance de auditorias mais qualificadas. Entretanto, é necessário dar mais efetividade à formação dos auditores com a estruturação de um plano de capacitação que permita a criação de trilhas de conhecimento para as diversas áreas de atuação.";"40000";"Secretaria de Inspeção do Trabalho (SIT/MTE)";"Espera-se alcançar maior capacidade de transformação da realidade com a garantia plena dos direitos trabalhistas por meio da capacitação de auditores-fiscais do trabalho.";"Não";"";
2024;103;"2310";"04AB";"Iniciativa legislativa para instituir selo do Trabalho Decente e Equidade no Trabalho";"Ações afirmativas contam com o sólido amparo jurídico das Convenções sobre a eliminação de todas as formas de discriminação racial e contra discriminação de gênero contra a mulher, ambas ratificadas pelo Brasil. No plano interno, o Supremo Tribunal Federal assegurou, no ordenamento jurídico nacional, a constitucionalidade das políticas de ações afirmativas no Brasil. Razão pela qual pode-se afirmar que, no que diz respeito a democratização ao acesso às Instituições Federais de Ensino Superior (Lei nº 12.711/2012) e a reserva de vagas nos concursos públicos (Lei nº 12.990/2014), as políticas de ação afirmativa, no setor público, estão relativamente organizadas e implantadas. Contudo, no setor privado, maior responsável pela empregabilidade no país, ainda é um continente pouco explorado. Pode-se constatar também que muitas empresas multinacionais e transnacionais que adotam políticas de ações afirmativas em seus países de origem, não adotam as mesmas regras na ocupação dos cargos de decisão das empresas no Brasil, sem contar com os inúmeros crimes de racismo e discriminação noticiados cotidianamente. Para construir iniciativa legislativa para instituir o ?Selo do Trabalho Decente e Equidade no Trabalho? será cria um grupo de trabalho para elaborar um Programa Pró-equidade no trabalho com o objetivo de avaliar a adoção de ações afirmativas nas empresas e as boas práticas do trabalho decente.";"40000";"Assessoria Especial de Promoção de Igualdade no Trabalho (MTE)";"A medida pretende apresentar minuta de decreto do Programa Pró-Equidade no Trabalho";"Não";"";
2024;103;"2310";"072E";"Iniciativas legislativas e normativas para a criação de critérios de classificação relacionados à inclusão e acessibilidade nas políticas de fomentos, editais e concurso de projetos ";"Criar minuta de portaria estabelecendo o público preferencial das ações do Ministério do Trabalho e Emprego, no que se refere à criação de critérios de classificação relacionados à inclusão e acessibilidade nas políticas de fomentos, editais e concurso de projetos etc., tais como: trabalhadores que estão no CadÚnico, mulheres e mulheres negras, trabalhadores negros do campo e das cidades, pessoa com deficiência, população de periferia, povos e comunidades tradicionais, população em situação de rua, trabalhadoras domésticas, grupos LGBTQIAPN+ e demais públicos vulnerabilizados. Para elaborar a minuta de portaria será criado um grupo de trabalho.";"40000";"Assessoria Especial de Articulação de Políticas de Trabalho para o Desenvolvimento (MTE)";"A medida pretende instituir grupo de trabalho para elaborar minuta de portaria estabelecendo o público preferencial das ações do Ministério do Trabalho e Emprego, no que se refere a criação de critérios de classificação relacionados à inclusão e acessibilidade nas políticas de fomentos, editais e concurso de projetos.";"Não";"";
2024;103;"2310";"094F";"Instituição de grupo de trabalho tripartite para estudar a redução da jornada de trabalho para todos os trabalhadores";"Considerando a perspectiva de redução do número de ocupações e empregos, a crescente necessidade de encontrar formas de compartilhar trabalho e o aumento da necessidade de dispender tempo com a capacitação para novas formas de trabalho utilizando tecnologias digitais, torna-se fundamental rediscutir a jornada semanal de trabalho, possivelmente reduzindo-a entre 30 a 40 horas semanais para todos os trabalhadores. Esse tema demanda diálogo tripartite para encontrar formatos que se mostrem vantajosos para trabalhadores e empregadores, tanto para manter como para aumentar empregos, além de considerar a produtividade do trabalho. Um debate sobre a redução da jornada, tal como ocorre em outros países, pode propiciar mais formação para o trabalho e para o enfrentamento de novos desafios da sociedade brasileira, preparando jovens, adultos e idosos para atuar com os desafios ambientais e climáticos, da comunicação digital e com novas formas de trabalho compartilhado e apoiado por inteligência artificial, alavancando novas forma de viver com melhor qualidade e potencializando a capacidade inovativa de todos.";"40000";"Subsecretaria de Estatísticas e Estudos do Trabalho (SEET/SE/MTE)";"Ampliação do debate sobre a possibilidade de redução da jornada semanal de trabalho, ampliação da compreensão do uso do tempo por homens e mulheres em diferentes estágios do ciclo de vida, definição de demandas de capacitação de trabalhadores e empreendedores para atuar na economia digital, estabelecimento de formas graduais de redução da jornada de trabalho para todos os trabalhadores.";"Não";"";
2024;103;"2310";"04AA";"Promover Iniciativas Legislativas para a regulamentação do Trabalho de Plataforma";"O impacto das novas tecnologias e a emergência da era digital trouxeram novos desafios ao trabalho decente. As relações de trabalho passaram a ser mediadas por algoritmos e operações digitais. A inteligência artificial tem produzido aspectos que contribuem com a aceleração do ritmo cotidiano do mundo da vida e gerado um encurtamento do tempo e espaço na realização das atividades rotineiras. Destarte, as tecnologias avançadas impuseram no período histórico a revolução digital 4.0 no mundo do trabalho. Os trabalhadores de plataformas digitais e aplicativos estão sujeitados a essa lógica de novas relações de trabalho que, por um lado ampliam as possibilidades de empregabilidade, mas, por outro, agravam as perdas de direitos básicos. Estender conquistas históricas dos trabalhadores a esses grupos apresenta-se como um grande desafio: férias e 1/3 de férias remuneradas, gratificação natalina (13º salário), seguridade (seguro trabalhista), saúde e segurança no trabalho, EPIs, periculosidade, descanso remunerado, salário base, FGTS, vale alimentação, licença maternidade, acordo coletivo etc., que são condições essenciais ao trabalho decente ainda são horizontes a serem alcançados. Para promover a iniciativa legislativa para a regulamentação do Trabalho de Plataforma será criado um Grupo de Trabalho para elaboração de minuta de um Projeto de Lei para tramitação no Congresso Nacional.";"40000";"Secretaria-Executiva (SE/MTE)";"A medida pretende apresentar uma minuta de Projeto de Lei para a regulamentação do Trabalho de Plataforma";"Sim";"";
2024;103;"2324";"0844";"Alinhamento com a FINEP sobre a manutenção dos programas, para que possam ser incluídos no PPA";"Alinhamento com a FINEP sobre a manutenção dos programas, para que possam ser incluídos no PPA";"24000";"SEXEC/SETEC";"Programas incluídos no PPA alinhados com a FINEP.";"Não";"Não";
2024;103;"2324";"0842";"Alterar a legislação para incluir empresas de lucro presumido e SIMPLES na Lei do Bem ";"Alterar a legislação para incluir empresas de lucro presumido e SIMPLES na Lei do Bem";"24000";"MCTI/SEXEC/SETEC";"Empresas de lucro presumido e SIMPLES incluídos na Lei do Bem";"Não";"Não";
2024;103;"2324";"083E";"Articular o apoio com outros ministérios para a promoção da transformação digital e transição energética";"Articular o apoio com outros ministérios para a promoção da transformação digital e transição energética";"24000";"MCTI - SETEC e SETAD";"Elaboração e implementação de políticas, planos e programas interministeriais de apoio a transformação digital e transição energética";"Não";"Não";
2024;103;"2324";"083D";"Assegurar o cumprimento do Marco Legal para integração dos instrumentos e mecanismos de fomento";"Assegurar o cumprimento do Marco Legal para integração dos instrumentos e mecanismos de fomento";"24000";"MCTI/SETEC";"Maior integração dos instrumentos e mecanismos de fomento";"Não";"Não";
2024;103;"2324";"0727";"Buscar o alinhamento dos instrumentos de governança institucional para o direcionamento, coordenação e acompanhamento dos investimentos nos eixos da ENCTI, com as diretrizes da política de desenvolvimento industrial.";"Buscar o alinhamento dos instrumentos de governança institucional para o direcionamento, coordenação e acompanhamento dos investimentos nos eixos da ENCTI, com as diretrizes da política de desenvolvimento industrial.";"24000";"MCTI/SEXEC/SETEC";"Lançamento de Chamadas Públicas alinhadas aos eixos estruturantes da ENCTI e às diretrizes da política de desenvolvimento industrial.";"Não";"Não";
2024;103;"2324";"083F";"Criar mecanismos para aumentar a participação das empresas localizadas no N, NE e CO no rol de beneficiadas pelas leis de incentivos";"Criar mecanismos para aumentar a participação das empresas localizadas no N, NE e CO no rol de beneficiadas pelas leis de incentivos";"24000";"MCTI/SEXEC, SETEC e SETAD";"Aumento dos Investimentos em PD&I da Lei nº 8.248/1991 nas regiões N, NE e CO";"Não";"Não";
2024;103;"2324";"0840";"Definir os requisitos para instituir insumos e produtos estratégicos para o Brasil Institucionalizar a encomenda tecnológica";"Definir os requisitos para instituir insumos e produtos estratégicos para o Brasil Institucionalizar a encomenda tecnológica";"24000";"MCTI/SEXEC/SETEC";"Encomenda tecnológica fortalecida";"Não";"Não";
2024;103;"2324";"0843";"Implantação de sistemática de monitoramento de inovação e uso de tecnologia desenvolvida no país com interação com ICTs pelo setor produtivo";"Implantação de sistemática de monitoramento de inovação e uso de tecnologia desenvolvida no país com interação com ICTs pelo setor produtivo";"24000";"MCTI/SETEC";"Monitoramento de inovação e uso de tecnologia desenvolvida no país pelo setor produtivo.";"Sim";"Não";
2024;103;"2324";"09C1";"Nova regulamentação de debêntures para ciência, tecnologia e inovação";"Revisão da Portaria MCTI 4.382 de 14/01/2021 para ajustes no processo de disponibilização dos instrumentos incentivados, aperfeiçoando a disciplina dos procedimentos e requisitos de aprovação, enquadramento e acompanhamento da implementação de projetos de investimento considerados prioritários na área de produção econômica intensiva em Pesquisa, Desenvolvimento e Inovação (PD&I), para fins de emissão de debêntures incentivadas na forma do art. 2º da Lei nº 12.431, de 2011, e para fins de investimento de Fundos de Investimento em Participações (FIP PD&I), em atendimento ao disposto no § 1-A do art. 1 da Lei 11.478 de 2007.";"24000";"MCTI/DFIN";"Portaria MCTI Nº 4.382/2021 revista e atualizada, Fortalecimento do financiamento de longo prazo, via captação de recursos no mercado de capitais, para projetos de investimento em programas e projetos mobilizadores, estruturantes e estratégicos da Política Nacional de CT&I e Industrial";"Sim";"Sim";
2024;103;"4006";"07DD";"Criação de Comitê Interministerial de Economia Popular e Solidária";"O objeto dos Comitês consiste em envidar esforços necessários para a formulação e implementação de proposta conjunta dos partícipes visando a constituição de um Programa Nacional de Cooperativismo Solidário, que terá como objetivo o fortalecimento das cooperativas, por meio de assistência técnico-gerencial, capacitação dos dirigentes, técnicos e quadro social, promoção à comercialização, financeiro para investimentos socioprodutivos, promovendo maior sustentabilidade para o segmento organizacional.";"40000";"SENAES/MTE";"Espera-se, a partir de esforços de órgãos da Administração Pública, a implementação da Economia Popular e Solidária no âmbito da competência dos signatários. A formação do Comitê Interministerial e da assinatura do Protocolo de Intenções não envolve a transferência de recursos financeiros entre os partícipes.";"Não";"";
2024;103;"4006";"08CC";"Proposição de normativos de regulamentação para ampliação de compras institucionais da Economia Popular e Solidária ";"A materialização da Política Nacional de Economia Solidária possui como uma de suas vertentes a possibilidade de o Poder Executivo estabelecer condições, parâmetros e critérios diferenciados para acesso dos empreendimentos econômicos solidários às compras governamentais, como elemento propulsor do desenvolvimento sustentável.";"40000";"SENAES/MTE";"Apresentação aos órgãos públicos competentes de proposição normativa que contribuirá sobremaneira para o estabelecimento de uma legislação voltada às compras institucionais da Economia Popular e Solidária.";"Não";"";
2024;103;"4006";"07DF";"Proposição de regulamentação da Política Nacional da Economia Solidária";"Após a aprovação do Projeto de Lei nº 6.066/2019, cabe regulamentação, via decreto, das nuances da Política Nacional de Economia Solidária e dos empreendimentos econômicos solidários e do Sistema Nacional de Economia Solidária. Requer a interpretação adequada sobre a participação das Cooperativas, Federações e Confederações de Cooperativas nas parcerias entre a Administração Pública e as Organizações da Sociedade Civil, nos termos da Lei nº 13.019/2014.";"40000";"SENAES/MTE";"Política Nacional de Economia Solidária regulamentada, com detalhamento do conteúdo da lei aprovada para o seu fiel cumprimento.";"Não";"";
2024;103;"4006";"07E0";"Publicação de Portaria que regulamente os instrumentos firmados no âmbito da SENAES";"Atualização do marco regulatório principal dos instrumentos firmados pela SENAES, que envolvem a Lei nº 13.019/2014, estabelece o regime jurídico das parcerias entre a administração pública e as organizações da sociedade civil, em regime de mútua cooperação, regulamentada pelo Decreto nº 8.726/2016. Não menos importante, a depender das nuances da avença, a SENAES pode se valer da nova lei de licitação, Lei nº 14.133/2021, que já possui um robusto conglomerado normativo.";"40000";"SENAES/MTE";"Aproximar o marco regulatório vigente das necessidades do cotidiano experimentado pelo segmento da Economia Solidária.";"Não";"";
2024;103;"4006";"07E5";"Regulamentação da Lei das Cooperativas Sociais";"Proposição de Decreto regulamentado a Lei nº 9.867/1999, que dispõe sobre a criação e funcionamento das cooperativas sociais, constituídas com a finalidade de inserir as pessoas em desvantagem no mercado econômico, por meio do trabalho, e fundamentadas no interesse geral da comunidade em promover a pessoa humana e a integração social dos cidadãos.";"40000";"SENAES/MTE";"Fortalecimento da institucionalidade e da pluralidade das práticas de associativismo e cooperativismo da Economia Popular e Solidária.";"Não";"";
2024;106;"5112";"0549";"I. Aperfeiçoamento do processo de coleta e gerenciamento de informações da Educação Profissional e Tecnológica, em colaboração com os sistemas de ensino.";"A partir do aperfeiçoamento dos marcos legais da EPT, avaliar as fontes de dados existentes, verificar os procedimentos para harmonizar e organizar esses dados, de modo a produzir as informações necessárias para subsidiar as políticas públicas.";"26000";"INEP/MEC";"Publicação de informações estatísticas relevantes para as políticas públicas.";"Não";"";
2024;106;"5112";"0547";"I/T. Estruturação do Sistema Nacional de Avaliação da Educação Profissional e Tecnológica. ";"Elaboração de documento que estruture um sistema nacional de avaliação da educação profissional e tecnológica, levando em consideração suas especificidades tanto na educação básica (cursos técnicos de nível médio) quanto na educação superior (cursos superiores de tecnologia). Compreende uma necessidade da Educação profissional e Tecnológica (EPT) no sentido de que seja conhecido o nível de qualidade de suas ofertas. A partir da avaliação de instituições, de cursos e do desempenho dos estudantes, o sistema, quando consolidado, fornecerá dados e informações que serão fundamentais para embasar políticas públicas para o desenvolvimento da EPT, bem como a melhoria contínua das suas ofertas, garantindo o atendimento das necessidades e demandas do mundo do trabalho e da sociedade. As informações produzidas a partir do sistema também contribuirão para orientar as instituições quanto à melhoria dos cursos ofertados e proporcionar à sociedade referências de qualidade quanto às condições de funcionamento das instituições e da oferta dos cursos. A estruturação do sistema será desenvolvida em regime de colaboração com os sistemas de ensino e os agentes sociais parceiros.";"26000";"SETEC/MEC e INEP/MEC";"Documento de estruturação do Sistema Nacional de Avaliação da EPT elaborado, contemplando a modelagem do sistema, incluindo os diversos agentes envolvidos, indicadores necessários, dados e informações a serem coletados e tratados, periodicidade das ações, sistemas de informações necessários e demais aspectos metodológicos.";"Sim";"";
2024;106;"5112";"0548";"T. Ampliação das políticas afirmativas com impacto na oferta de EPT.";"Investimento em ações educacionais com vistas a fortalecer os programas de ações afirmativas por meio Lei de cotas e outras institucionalizadas pelas Instituições, produção de indicadores de resultados, ampliação da assistência estudantil bem como cumprimento da LBD no que concerna a educação das relações étnico-raciais, diversidades e inclusão.";"26000";"SETEC/MEC";"Impactos positivos no acesso, permanência e êxito, com qualidade, de grupos que padeceram de injustiças históricas como a população negra, povos indígenas, quilombolas, assim como outros grupo beneficiados pelas ações afirmativas nas Instituições.";"Não";"";
2024;106;"5112";"0543";"T. Aperfeiçoamento do sistema de coleta e gerenciamento de informações da Educação Profissional e Tecnológica, em colaboração com os sistemas de ensino.";"O Sistema Nacional de Informações da Educação Profissional e Tecnológica (SISTEC), do Ministério da Educação, foi desenvolvido em 2009 e com a evolução das tecnologias e dos processos organizacionais, naturalmente esse sistema se tornou obsoleto, com custos significativos de manutenção. Foi realizado o redesenho dos processos do SISTEC, demonstrando grande oportunidade de simplificação de fluxos, automatização de rotinas e integração com outros sistemas de entes federais e estaduais. A informatização desses novos processos está alinhada com as metas do Plano vigente de Desenvolvimento de Tecnologia da Informação e Comunicação (PDTIC) da Subsecretaria de Tecnologia da Informação e Comunicação do MEC (STIC/MEC), incluindo: ?3 - Facilitar e universalizar o uso e o acesso aos Serviços Digitais?, ?2 - Disponibilizar dados abertos e transparentes?, e ?10 - Expandir e inovar a prestação de Serviços Digitais?.";"26000";"SETEC/MEC";"Cumprimento efetivo das finalidades do Sistec: organizar e divulgar informações sobre as instituições e/ou unidades escolares, as matrículas, os certificados e os diplomas dos cursos de educação profissional e tecnológica, gerar indicadores dos dados dos cursos de educação profissional e tecnológica, servir de base para a regulação, a supervisão e a avaliação dos cursos de educação profissional e tecnológica e das instituições e/ou unidades de ensino, no âmbito do Sistema Federal de Ensino e nos demais sistemas de ensino, em regime de colaboração, possibilitar o acompanhamento de programas e de políticas públicas da educação profissional e tecnológica, e disponibilizar para a sociedade informações sobre a ofertas de cursos de educação profissional e tecnológica. Com a sua modernização, o Sistec poderá ser utilizado para a gestão de programas, ações e políticas de educação profissional e tecnológica em âmbito nacional.";"Não";"";
2024;106;"5112";"053E";"T. Aprimoramento da Matriz de Distribuição Orçamentária dos Institutos Federais, Centros Federais de Educação Tecnológica e Colégio Pedro II, considerando indicadores de equidade.";"Analisar a metodologia vigente da matriz de distribuição orçamentária dos Institutos Federais, Cefets e Colégio Pedro II, com foco no aprimoramento contínuo da metodologia e inclusão dos demais critérios estabelecidos no Decreto 7.313/2010.";"26000";"SETEC/MEC";"Metodologia de distribuição orçamentária cada vez mais justa, transparente, objetiva e adequada às características das instituições.";"Não";"";
2024;106;"5112";"0544";"T. Atualização de normativos da Educação Profissional e Tecnológica com vistas a melhorias da oferta de Educação a Distância.";"Consiste na atualização de normativos da Educação Profissional e Tecnológica, com vistas a melhorias da oferta de Educação a Distância, em coerência com a política nacional de educação profissional e tecnológica, articulada com o Plano Nacional de Educação.";"26000";"SETEC/MEC";"Articulados com o Plano Nacional de Educação: estímulo à realização contínua de estudos e de projetos inovadores, integração curricular entre cursos e programas como forma de viabilizar itinerários formativos e trajetórias progressivas de formação profissional e tecnológica, fomento à capacitação digital na educação profissional e tecnológica, de forma a promover a especialização em tecnologias e aplicações digitais.";"Não";"";
2024;106;"5112";"0540";"T. Atualização do Banco de Professor-Equivalente e do Quadro de Referência dos Servidores Técnicos-Administrativos em Educação.";"A atualização do BPEq e QRSTAE por meio de sua ampliação traz o incremento necessário ao quadro de pessoal das Instituições de Ensino que integram a Rede Federal de EPCT para que suas unidades de ensino (campus/uned) possam ampliar e fortalecer o acesso e a permanência de estudantes em tais instituições, bem como qualificar a oferta da EPT. A atualização anual do BPEq e QRSTAE se dá mediante edição e publicação de Portaria Conjunta entre o Ministério da Educação e do Ministério da Gestão e da Inovação em Serviços Público e atualmente está regida pelos Decretos nº 7.311/2010, nº 7.312/2010 e nº 8.260/2014, e suas alterações. Para que ocorra anualmente a ampliação do BPEq e QRSTAE se faz necessária a existência de dotação orçamentária, devidamente prevista no Anexo V da LOA.";"26000";"SETEC/MEC";"Ampliação/consolidação do quadro de pessoal das Instituições de Ensino da Rede Federal.";"Não";"";
2024;106;"5112";"053C";"T. Definição da infraestrutura mínima das unidades da Rede Federal de Educação Profissional, Científica e Tecnológica, por tipologia de unidade, considerando indicadores de equidade e atendimento da diversidade.";"Estabelecer um enxoval básico de infraestrutura física para as unidades que compõe os Institutos Federais, Cefets e CP II, conforme as tipologias estabelecidas na Portaria MEC nº 713/2021 ou em instrumento congênere que venha a substitui-la., de modo que essa definição vai subsidiar a demanda de consolidação e expansão da RFEPCT.";"26000";"SETEC/MEC";"Modelo da infraestrutura física de cada tipologia existente na RFEPCT, visando a padronização, otimização de gastos e força de trabalho, além de ser um instrumento para tomada de decisões, sobretudo no que se refere à alocação orçamentária.";"Não";"";
2024;106;"5112";"0546";"T. Implantação de Sistema de acompanhamento dos egressos da Rede Federal de Educação Profissional e Tecnológica.";"Identificar as trajetórias profissionais dos egressos da RFEPCT, no que tange aos indicadores de inserção ocupacional no mercado de trabalho, no empreendedorismo, na dependência de programas e benefícios sociais, nos impactos de políticas afirmativas, na inserção em programas de pós-graduação no país e produção de patentes, nas inovações, e na rede de pesquisa e produção acadêmica após o término dos cursos de nível técnico e superior.";"26000";"SETEC/MEC";"Disponibilizar um Sistema de Acompanhamento de Egressos da Rede Federal de EPCT, visando realizar o mapeamento e a construção de indicadores, para reflexões da Rede Federal de EPCT sobre aspectos quantitativos e qualitativos da gestão e oferta educacional. Com efeito, os dados sobre a inserção dos egressos no mercado de trabalho e empreendedorismo indicarão possíveis revisões e organização de propostas de formação, no intuito de formar profissionais cada vez mais qualificados para o exercício de suas atribuições. Além disso, acompanhar os egressos é uma forma de avaliar a contribuição da Rede Federal à sociedade como um todo. Representa ainda um momento de reflexão acerca da qualidade dos cursos e de diagnóstico acerca da formação oferecida pelas instituições, servindo de base para tomada de decisões que irão balizar a implementação de políticas públicas mais assertivas nessa área.";"Não";"";
2024;106;"5112";"0545";"T. Institucionalização e Disponibilização do Observatório da Educação Profissional e Tecnológica articulado intersetorial e interfederativamente.";"A construção do Observatório Nacional da Educação Profissional e Tecnológica tem como proposta estruturar uma base de dados abertos e conectados nacionalmente sobre Educação Profissional e Tecnológica (EPT).";"26000";"SETEC/MEC";"Estruturação de uma base de dados abertos nacional sobre Educação Profissional e Tecnológica, desenvolvimento e disponibilização de painel com panorama da EPT no Brasil.";"Não";"";
2024;106;"5112";"0542";"T. Regulamentação da contratação temporária de profissionais especializados para atendimento de estudantes surdos e com deficiência, na RFEPCT, fortalecendo o acesso, a permanência e o êxito.";"Contribuir com a busca de alternativas para aprimorar o processo de contratação de profissionais para atendimento de estudantes surdos e com deficiência, na RFEPCT.";"26000";"SETEC/MEC";"Contratações mais flexíveis e céleres para o atendimento efetivo dos estudantes surdos e com deficiência, fortalecendo a inclusão no acesso, permanência e êxito.";"Não";"";
2024;106;"5113";"06B2";"H. Elaboração do Plano de Gerenciamento de Equipamentos Médico-Hospitalares (PGEMH) para os HUFs da Rede Ebserh/ME.";"É o documento que consiste em procedimentos de gestão, planejamento, seleção, aquisição, recebimento, verificação, aceitação, inventário, instalação, registros, treinamentos, armazenamento, uso, transferências, desativação e descarte dos equipamentos médicos-hospitalares (EMH). Esse documento é elaborado, coordenado e aplicado pelo Engenheiro Clínico ou pelo setor de Engenharia Clínica dos hospitais e atua como instrumento regulamentador e facilitador para as ações desenvolvidas pela engenharia clínica. Sua elaboração tem como base a Resolução de Diretoria Colegiada - RDC nº 02, em 25 de janeiro de 2010 e a NBR 15943-2011 que dispõe sobre as diretrizes para um programa de gerenciamento de equipamentos de infraestrutura de serviços de saúde e de equipamentos para a saúde.";"26000";"EBSERH/MEC";"Garantir a rastreabilidade, qualidade, eficácia, efetividade, segurança e o desempenho dos Equipamentos Médico-Hospitalares (EMH) utilizados direto ou indiretamente nos cuidados dispensados ao paciente, visando à proteção dos trabalhadores, a preservação da saúde pública e do meio ambiente e principalmente a segurança do paciente, Minimizar os riscos associados e difundir as diretrizes mínimas de estruturação, documentação e recursos a serem alocados para os EMH.";"Não";"";
2024;106;"5113";"06AE";"H. Regulamentação sobre dedicação de profissionais da Ebserh/MEC nas atividades de pesquisa e inovação.";"Elaboração de regulamento sobre a participação (carga horária) de colaboradores dos HUF/Ebserh/MEC nas atividades regulares de 1) pesquisa, desenvolvimento institucional, científico e tecnológico e 2) estímulo à inovação, após concordância e aprovação das diretorias da empresa. Proposto implementação no próximo biênio, após concordância e aprovação no âmbito da Ebserh/MEC.";"26000";"EBSERH/MEC";"Arcabouço normativo que oriente e viabilize a operacionalização e o aprimoramento das atividades relacionadas à pesquisa e inovação tecnológica. Espera-se que os normativos orientem estratégias, estruturas, processos, equipes de trabalho e ações institucionais, no fortalecimento das competências e capacidades da Ebserh/MEC, com vistas à geração de conhecimento, produtos, processos e serviços. Essa regulamentação permitirá maior transparência, padronização e agilidade nas atividades dos HUF da Rede Ebserh/MEC.";"Não";"";
2024;106;"5113";"06BF";" I. Aprimoramento do Exame Nacional de Desempenho de Estudantes (ENADE) ";"O Exame Nacional de Desempenho dos Estudantes (Enade) avalia o rendimento dos concluintes dos cursos de graduação em relação aos conteúdos programáticos previstos nas diretrizes curriculares dos cursos, o desenvolvimento de competências e habilidades necessárias ao aprofundamento da formação geral e profissional, e o nível de atualização dos estudantes com relação à realidade brasileira e mundial.";"26000";"INEP/MEC";"Maior eficiência na avaliação e tratamento dos resultados referentes à aplicação do Enade.";"Não";"";
2024;106;"5113";"06AB";"I. Aprimoramento dos instrumentos de avaliação e coleta de dados para contemplar as diversidades acadêmicas e garantir equidade na educação superior. ";"O aprimoramento dos instrumentos de avaliação busca retratar, de forma cada vez mais fidedigna e adequada à realidade das instituições ou cursos avaliados, os objetos de avaliação que integram cada instrumento. Os resultados da avaliação são utilizados como evidências para suporte ao processo decisório e homologação dos respectivos atos autorizativos pela Seres/MEC.";"26000";"INEP/MEC";"Otimização do processo avaliativo do Inep/MEC visando o encaminhamento de resultados cada vez mais precisos e completos como subsídios para as decisões da SERES/MEC.";"Não";"";
2024;106;"5113";"06F9";"I. Aprimoramento dos instrumentos de coleta para avaliação da graduação a distância.";"O aprimoramento dos instrumentos de avaliação da graduação à distância busca retratar, de forma cada vez mais fidedigna e adequada à realidade das instituições ou cursos avaliados, os objetos de avaliação que integram cada instrumento. Os resultados da avaliação são utilizados como evidências para suporte ao processo decisório e homologação dos respectivos atos autorizativos pela Seres/MEC. Revisão do questionário de coleta do Censo da Educação Superior no que se refere aos cursos ofertados a distância.";"26000";"INEP/MEC";"Maior fidedignidade dos relatórios resultantes das avaliações aplicadas aos cursos e instituições que atuam na educação à distância. Informações que retratem melhor a educação superior a distância no país.";"Não";"";
2024;106;"5113";"0735";"I. Fortalecimento de ações relacionadas à internacionalização com vistas a promover a qualidade da educação superior (Arcu-sul e outros)";"Fortalecimento do Sistema de Acreditação Regional de Cursos de Graduação do Mercosul e Estados Associados (Arcu-Sul) que é um mecanismo permanente de acreditação regional do Setor Educacional do Mercosul.";"26000";"INEP/MEC";"Garantia pública, na região do Mercosul e dos Estados associados, dos níveis de qualidade acadêmicos e científicos dos cursos superiores.";"Não";"";
