"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2025;"5135";"1285";"0071";"2013";"Capacitação de Conselheiros de Juventude em nível nacional, estadual e municipal.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.3.1-AI";"Implementar Programas para a emancipação, qualificação, autonomia, cultura de paz e cultura democrática entre os jovens";
2025;"5125";"1312";"0512";"2019";"PNCV - Cultura Viva do Tamanho do Brasil";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.6.1-AI";"Expandir pontos de cultura na rede de cidades polo do Nordeste como meio de promoção de saúde e bem-estar para população";
2025;"5125";"1312";"0512";"2019";"PNCV - Cultura Viva do Tamanho do Brasil";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.6.2-AI";"Apoiar iniciativas culturais do território, locais e regionais, em articulação com ações de outras políticas que visem a promoção da vida saudável";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.3-AI";"Incentivar a produção de culturas adaptadas às condições da região";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.1-AI";"Promover a ampliação da fiscalização sanitária de produtos agropecuários em toda a região";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.3-AI";"Promover o controle de qualidade de insumos utilizados na produção agropecuária";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.1-AI";"Desenvolver novas tecnologias para a produção agropecuária sustentável na região";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.2-AI";"Apoiar projetos de melhoria da qualidade dos produtos orgânicos e ampliação da oferta e acesso a tecnologias, processos e produtos da produção orgânica";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.3-AI";"Apoiar projetos, soluções tecnológicas relacionadas à agroindústria, à agropecuária de precisão, biotecnologia e biossegurança, nanotecnologia, certificação e rastreabilidade, melhoramento genético vegetal e animal";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.7.1-AI";"Apoiar ações, estudos e projetos para a ampliação e melhoria da capacidade de armazenamento";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.2-AI";"Apoiar o fortalecimento da governança para a inovação na agropecuária de baixo carbono";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.3-AI";"Apoiar a adoção de boas práticas de baixo carbono nas cadeias primárias de produção agropecuária";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.3-AI";"Apoio a Caprinoovinocultura";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.5-AI";"Apoio a Rede Palma";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2025;"1144";"1255";"0525";"2025";"Produtos orgânicos com qualidade oficialmente controlada por meio da fiscalização e aplicação de mecanismos de controle, para a garantia da qualidade orgânica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.4.1-AI";"Apoiar projetos de bioeconomia e economia verde";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.3-AI";"Incentivar a produção de culturas adaptadas às condições da região";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.2-AI";"Capacitar produtores rurais em boas práticas agropecuárias";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.3-AI";"Promover o controle de qualidade de insumos utilizados na produção agropecuária";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.1-AI";"Desenvolver novas tecnologias para a produção agropecuária sustentável na região";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.2-AI";"Realizar treinamentos e capacitações para os produtores sobre práticas sustentáveis";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.2-AI";"Intensificar a divulgação sobre o acesso as soluções tecnológicas, principalmente, para os pequenos produtores e agroindustriais, atividades extrativistas";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.3-AI";"Capacitar os pequenos produtores/agroindustriais e nas atividades extrativistas, para uso de soluções tecnológicas nas atividades produtivas";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.1-AI";"Apoiar a utilização de tecnologias verdes baseadas na bioeconomia";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.2-AI";"Apoiar projetos de melhoria da qualidade dos produtos orgânicos e ampliação da oferta e acesso a tecnologias, processos e produtos da produção orgânica";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.3-AI";"Apoiar projetos, soluções tecnológicas relacionadas à agroindústria, à agropecuária de precisão, biotecnologia e biossegurança, nanotecnologia, certificação e rastreabilidade, melhoramento genético vegetal e animal";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.2-AI";"Apoio a projetos de estruturação de redes de inovação agropecuária";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.4.1-AI";"Apoiar a estruturação de redes de inovação agropecuária";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.7.1-AI";"Apoiar ações, estudos e projetos para a ampliação e melhoria da capacidade de armazenamento";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.2-AI";"Apoiar o fortalecimento da governança para a inovação na agropecuária de baixo carbono";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.3-AI";"Apoiar a adoção de boas práticas de baixo carbono nas cadeias primárias de produção agropecuária";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.3-AI";"Apoio a Caprinoovinocultura";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.5-AI";"Apoio a Rede Palma";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2025;"1144";"1255";"0525";"2027";"Construção coletiva e socialização do conhecimento em produção orgânica, de base agroecológica e da sociobiodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.4.1-AI";"Apoiar projetos de bioeconomia e economia verde";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.3-AI";"Incentivar a produção de culturas adaptadas às condições da região";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.2-AI";"Capacitar produtores rurais em boas práticas agropecuárias";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.3-AI";"Promover o controle de qualidade de insumos utilizados na produção agropecuária";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.1-AI";"Desenvolver novas tecnologias para a produção agropecuária sustentável na região";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.2-AI";"Realizar treinamentos e capacitações para os produtores sobre práticas sustentáveis";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.2-AI";"Intensificar a divulgação sobre o acesso as soluções tecnológicas, principalmente, para os pequenos produtores e agroindustriais, atividades extrativistas";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.3-AI";"Capacitar os pequenos produtores/agroindustriais e nas atividades extrativistas, para uso de soluções tecnológicas nas atividades produtivas";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.1-AI";"Apoiar a utilização de tecnologias verdes baseadas na bioeconomia";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.2-AI";"Apoiar projetos de melhoria da qualidade dos produtos orgânicos e ampliação da oferta e acesso a tecnologias, processos e produtos da produção orgânica";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.3-AI";"Apoiar projetos, soluções tecnológicas relacionadas à agroindústria, à agropecuária de precisão, biotecnologia e biossegurança, nanotecnologia, certificação e rastreabilidade, melhoramento genético vegetal e animal";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.4-AI";"Apoiar o acesso ao crédito rural";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.2-AI";"Apoio a projetos de estruturação de redes de inovação agropecuária";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.4.1-AI";"Apoiar a estruturação de redes de inovação agropecuária";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.7.1-AI";"Apoiar ações, estudos e projetos para a ampliação e melhoria da capacidade de armazenamento";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.2-AI";"Apoiar o fortalecimento da governança para a inovação na agropecuária de baixo carbono";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.3-AI";"Apoiar a adoção de boas práticas de baixo carbono nas cadeias primárias de produção agropecuária";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.3-AI";"Apoio a Caprinoovinocultura";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.5-AI";"Apoio a Rede Palma";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2025;"1144";"1255";"0525";"2028";"Oferta e acesso a tecnologias, processos e produtos, apropriados à produção orgânica, considerando a transição agroecológica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.4.1-AI";"Apoiar projetos de bioeconomia e economia verde";
2025;"5125";"1312";"0512";"2061";"Novo PAC (CEUs da Cultura e retomada)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.2.2-AI";"Investir em equipamento de infraestrutura cultural nos centros urbanos e nas comunidades locais";
2025;"5125";"1312";"0512";"2061";"Novo PAC (CEUs da Cultura e retomada)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.4.1-AI";"Fortalecer a infraestrutura e os serviços de promoção de cultura, lazer e esporte para jovens, com o objetivo de estruturar redes comunitárias e promover a formação de territórios pacificados";
2025;"5602";"1259";"0398";"2077";"Mapeamento de territórios periféricos nas concentrações urbanas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.2.3-AI";"Elaborar o mapeamento georreferenciado dos territórios periféricos urbanos";
2025;"5602";"1259";"0398";"2077";"Mapeamento de territórios periféricos nas concentrações urbanas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.2.1.3-AI";"Apoiar a elaboração do mapeamento georreferenciado dos territórios periféricos urbanos em municípios da RIDE-DF e na Faixa de Fronteira";
2025;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2095";"Materiais educativos, didáticos e interculturais relacionados aos sistemas indígenas de vida elaborados, com foco em públicos diversos indígenas e não-indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2096";"Publicações de livros sobre os sistemas indígenas de vida apoiadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
